OBJECTID,Borough,Type,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,Borough Name,Neighborhood Tabulation Area Code (NTACODE),Neighborhood Tabulation Area (NTA),Council Distrcit,Postcode,BoroCD,Census Tract,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
9958,2,Free,40.84429267,-73.82788991,1031869.508,246922.7739,Library,,Bronx,NYPL,,9/9/9999,2,Bronx,BX52,Schuylerville-Throgs Neck-Edgewater Park,13,10461,210,264,264,2074963,2054040002,374,"(40.8442926727, -73.8278899073)"
12307,4,Free,40.738208,-73.886253,1015771.778,208246.1505,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001147,3/20/2017,4,Queens,QN50,Elmhurst-Maspeth,25,11373,404,479,479,4056456,4024520000,3490,"(40.7382079996, -73.8862530003)"
10798,1,Free,40.865491,-73.927271,1004366.295,254607.7064,Subway Station,SN 144,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN35,Washington Heights North,10,10040,112,287,287,0,0,1620,"(40.8654909999, -73.9272709996)"
11887,1,Free,40.80140456,-73.93470439,1002327.68,231257.0313,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011379,10/18/2018,1,Manhattan,MN34,East Harlem North,8,10035,111,194,194,1054629,1017870080,4051,"(40.8014045553, -73.9347043914)"
12143,1,Free,40.768093,-73.968364,993013.0963,219115.3404,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012513,4/17/2017,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,122,122,1041167,1013817500,4158,"(40.7680929997, -73.9683640005)"
11443,1,Free,40.75153962,-73.99036533,986919.4435,213082.9673,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010833,6/5/2017,1,Manhattan,MN17,Midtown-Midtown South,3,10001,105,109,109,1014409,1007840050,3939,"(40.7515396216, -73.9903653318)"
12227,1,Free,40.73534819,-73.98584567,988172.6434,207184.0827,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000242,1/19/2016,1,Manhattan,MN21,Gramercy,2,10003,106,50,50,1017853,1008730030,3110,"(40.73534819, -73.9858456699)"
12324,2,Free,40.853028,-73.905076,1010510.184,250072.8319,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001364,6/13/2017,2,Bronx,BX41,Mount Hope,14,10453,205,241,241,2013846,2031690060,3507,"(40.8530279998, -73.9050759997)"
11358,4,Free,40.747846,-73.946,999212.4179,211741.7272,Subway Station,SN 274,Queens,TransitWirelessWiFi,,9/9/9999,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,19,19,0,0,1558,"(40.7478460004, -73.9459999997)"
12568,1,Free,40.76305136,-73.98583017,988175.3061,217277.2394,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000491,10/26/2016,1,Manhattan,MN15,Clinton,3,10019,104,133,133,1025211,1010427500,3219,"(40.7630513597, -73.9858301705)"
10272,3,Free,40.72329009,-73.95260309,997387.6627,202794.1785,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021284,4/10/2018,3,Brooklyn,BK76,Greenpoint,33,11222,301,569,569,3065960,3026430030,4677,"(40.7232900898, -73.9526030897)"
12334,1,Free,40.791943,-73.973425,991608.5755,227804.2364,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001495,7/7/2016,1,Manhattan,MN12,Upper West Side,6,10025,107,179,179,1033598,1012390040,3517,"(40.7919430003, -73.9734249998)"
9975,3,Free,40.61630814,-74.01198852,980921.6402,163814.285,Library,,Brooklyn,BPLUNWIRED,,9/9/9999,3,Brooklyn,BK30,Dyker Heights,43,11228,310,148,148,3164019,3063020036,392,"(40.616308137, -74.0119885202)"
10202,3,Free,40.693833,-73.9821922,989188.2181,192059.0201,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,35,11201,302,15,15,3257034,3020500001,642,"(40.6938329996, -73.9821922004)"
10815,2,Free,40.866978,-73.893509,1013703.948,255159.0311,Subway Station,SN 212,Bronx,TransitWirelessWiFi,,9/9/9999,2,Bronx,BX05,Bedford Park-Fordham North,15,10458,207,40302,40302,0,0,1637,"(40.866978, -73.893509)"
9815,1,Free,40.7265,-73.9817,989322.2221,203960.6236,Outdoor,,New York,attwifi,,9/9/9999,1,Manhattan,MN22,East Village,2,10009,103,32,32,0,1004030001,955,"(40.7265000001, -73.9817)"
12531,1,Free,40.76045676,-73.9675385,993242.7891,216333.2902,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000363,3/18/2016,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,112,112,1036912,1013120030,3182,"(40.7604567596, -73.9675384995)"
9868,3,Free,40.693636,-73.988347,987481.462,191986.9602,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,11,11,3391417,3001400160,1011,"(40.6936359997, -73.9883469996)"
11566,4,Limited Free,40.596321,-73.745791,1054846.801,156634.6635,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN15,Far Rockaway-Bayswater,31,11691,414,101001,101001,0,0,1120,"(40.5963210004, -73.7457909995)"
9786,1,Free,40.7391558,-73.99938138,984421.4307,208570.9989,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011006,2/14/2019,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,81,81,1013735,1007640040,4903,"(40.7391558001, -73.9993813799)"
11246,1,Free,40.81486349,-73.9478767,998677.8898,236158.1531,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010356,10/25/2016,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10027,110,215,215,1084049,1019380000,3876,"(40.8148634898, -73.9478766996)"
12840,1,Free,40.772144,-73.958697,995690.1362,220592.3692,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000849,3/24/2016,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,4,10021,108,134,134,1044062,1014300050,3344,"(40.7721439999, -73.9586970002)"
11507,4,Limited Free,40.710688,-73.835515,1029851.198,198242.1114,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN60,Kew Gardens,29,11415,482,773,773,0,4033122000,211,"(40.7106879997, -73.8355149994)"
11160,2,Free,40.80710778,-73.91834301,1006855.538,233338.7155,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020548,7/11/2018,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,25,25,2000040,2022650040,4603,"(40.8071077797, -73.9183430105)"
12711,1,Free,40.76173086,-73.96880182,992892.6467,216797.3594,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000697,6/7/2017,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,105,112,112,1037166,1013130010,3288,"(40.7617308598, -73.9688018206)"
12583,2,Free,40.818942,-73.92837,1004076.188,237647.9145,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001792,6/15/2016,2,Bronx,BX63,West Concourse,8,10451,204,63,63,2001114,2023520050,3596,"(40.8189419998, -73.92837)"
10046,1,Free,40.7481247,-73.9830631,988942.8876,211839.1069,Library,,New York,NYPL,,9/9/9999,1,Manhattan,MN17,Midtown-Midtown South,4,10016,105,74,74,1087934,1008647502,467,"(40.7481246964, -73.9830630999)"
11301,3,Free,40.6818102,-73.95610851,996423.5875,187681.3104,Library,,Brooklyn,BPLUNWIRED,,9/9/9999,3,Brooklyn,BK69,Clinton Hill,35,11238,303,227,227,3057384,3019970032,470,"(40.6818101974, -73.9561085144)"
11004,1,Limited Free,40.74827,-74.002068,983676.9985,211891.5989,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10001,104,93,93,1012811,1007220057,39,"(40.7482700004, -74.0020679997)"
9734,4,Limited Free,40.733186,-73.871128,1019965.934,206422.2844,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN29,Elmhurst,25,11373,404,475,475,0,0,934,"(40.7331859996, -73.8711279995)"
10190,4,Free,40.752724,-73.927183,1004424.788,213522.7131,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020928,4/24/2018,4,Queens,QN68,Queensbridge-Ravenswood-Long Island City,26,11101,401,55,55,4004571,4003780001,4638,"(40.7527239999, -73.9271830005)"
11501,5,Limited Free,40.577772,-74.077993,962584.3908,149784.0043,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,9/9/9999,5,Staten Island,SI36,Old Town-Dongan Hills-South Beach,50,10305,595,11201,11201,0,5038330100,205,"(40.5777720004, -74.0779929997)"
10626,1,Free,40.7930088,-73.94378353,999816.0017,228196.4226,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000903,3/22/2016,1,Manhattan,MN33,East Harlem South,8,10029,111,172,172,1052113,1016360030,3384,"(40.7930087999, -73.9437835294)"
12112,1,Free,40.76026604,-73.9848567,988445.151,216262.5013,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000163,7/18/2016,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,125,125,1076195,1010200050,3067,"(40.7602660404, -73.9848566997)"
12770,1,Free,40.79770007,-73.96784046,993154.1557,229902.2548,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003874,7/20/2017,1,Manhattan,MN12,Upper West Side,7,10025,107,187,187,1056511,1018730030,3697,"(40.7977000702, -73.9678404595)"
11924,3,Free,40.68219957,-73.9616482,994887.0578,187822.4489,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018071,5/19/2017,3,Brooklyn,BK69,Clinton Hill,35,11238,302,201,201,3057641,3020140030,4472,"(40.6821995703, -73.9616482003)"
12876,2,Free,40.81888599,-73.92921294,1003842.891,237627.3184,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-005422,11/8/2016,2,Bronx,BX63,West Concourse,17,10451,201,63,63,2001091,2023500040,3730,"(40.8188859899, -73.9292129397)"
12670,1,Free,40.73971856,-74.00221656,983635.7565,208776.0372,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000538,4/7/2016,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,81,81,1013711,1007640000,3247,"(40.7397185597, -74.0022165604)"
10429,1,Free,40.801832,-73.943462,999902.9565,231411.0782,Outdoor,,New York,Harlem Wi-Fi,,9/9/9999,1,Manhattan,MN34,East Harlem North,9,10035,111,184,184,0,0,804,"(40.801832, -73.9434619995)"
12524,1,Free,40.75881998,-73.96841698,992999.6393,215736.8688,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000352,3/15/2016,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,108,108,1038570,1013280000,3175,"(40.7588199798, -73.9684169796)"
10977,1,Free,40.8292,-73.9361,1001933.906,241383.6213,Outdoor,,New York,attwifi,,9/9/9999,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10039,110,24302,24302,0,1021050001,10,"(40.8292000004, -73.9361000001)"
11475,1,Free,40.75795791,-73.97792563,990365.4782,215421.9826,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013923,10/20/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10020,105,96,96,1034508,1012640040,4370,"(40.7579579121, -73.9779256304)"
10306,3,Free,40.65413323,-74.00440376,983028.0818,177594.7886,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021528,8/23/2017,3,Brooklyn,BK32,Sunset Park West,38,11232,307,84,84,3010335,3006970010,4711,"(40.6541332296, -74.0044037595)"
11106,5,Free,40.57963412,-74.10065158,956290.865,150468.8385,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Staten Island,LinkNYC Free Wi-Fi,LINK-018388,2/28/2017,5,Staten Island,SI45,New Dorp-Midland Beach,50,10306,502,114,114,5051478,5035740070,4549,"(40.5796341198, -74.1006515799)"
12563,1,Free,40.74592407,-73.99775661,984871.6205,211036.9025,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000483,4/7/2016,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10001,104,91,91,1014167,1007740000,3214,"(40.7459240701, -73.9977566103)"
10691,1,Free,40.786403,-73.9783,990259.1956,225785.452,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000991,4/9/2016,1,Manhattan,MN12,Upper West Side,6,10024,107,171,171,1032755,1012300010,3449,"(40.7864029998, -73.9783000001)"
12600,1,Free,40.828097,-73.949017,998359.4449,240979.4138,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002062,8/3/2016,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,233,1062006,1020790060,3606,"(40.828097, -73.9490170004)"
12931,1,Free,40.77606852,-73.98363296,988783.088,222019.9297,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-007147,7/20/2016,1,Manhattan,MN14,Lincoln Square,6,10023,107,155,155,1030346,1011580010,3785,"(40.7760685196, -73.9836329604)"
12195,1,Free,40.7306716,-73.98924679,987230.2873,205480.1203,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012730,3/29/2018,1,Manhattan,MN22,East Village,2,10003,103,42,42,1008962,1005550030,4210,"(40.7306715996, -73.9892467895)"
9655,1,Free,40.72433792,-74.00202234,983689.4486,203172.3877,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014293,9/9/9999,1,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,10012,102,47,47,1079941,1004870020,4854,"(40.7243379203, -74.00202234)"
10756,3,Limited Free,40.623315,-73.985265,988340.4328,166367.186,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK88,Borough Park,44,11204,312,468,468,0,3054940008,1306,"(40.6233149999, -73.9852649995)"
10092,1,Free,40.82656708,-73.93593959,1001979,240424.3847,Library,,New York,NYPL,,9/9/9999,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10039,110,236,236,1084156,1020370011,518,"(40.8265670801, -73.9359395884)"
11518,3,Free,40.689633,-73.983165,988918.7485,190528.7837,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,37,37,3000454,3001597501,1041,"(40.6896330001, -73.9831650003)"
12881,2,Free,40.86810029,-73.90070588,1011712.927,255565.5867,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-005578,1/22/2018,2,Bronx,BX30,Kingsbridge Heights,14,10468,207,265,265,2014676,2032150020,3735,"(40.8681002896, -73.9007058795)"
12743,1,Free,40.72059636,-73.99407509,985892.3563,201809.271,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003247,8/19/2016,1,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,10012,102,41,41,1007145,1004780030,3670,"(40.7205963599, -73.9940750904)"
12356,1,Free,40.707557,-74.011862,980961.2677,197058.8028,Subway Station,SN 413,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10005,101,7,7,0,0,1685,"(40.707557, -74.0118619998)"
11436,1,Free,40.764821,-73.970303,992476.4022,217923.0547,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010805,5/31/2017,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,114,114,1040850,1013760020,3932,"(40.7648210002, -73.9703030003)"
11731,4,Free,40.76150726,-73.92421781,1005243.559,216723.4367,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-010979,4/2/2018,4,Queens,QN70,Astoria,22,11106,401,61,61,4008405,4006140010,3967,"(40.7615072602, -73.9242178096)"
12802,1,Free,40.70331108,-74.00998457,981481.6066,195511.822,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000763,2/27/2018,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10004,101,9,9,1083346,1000327500,3306,"(40.7033110802, -74.009984574)"
12302,4,Free,40.72624127,-73.85251864,1025127.638,203900.2412,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001131,8/9/2017,4,Queens,QN17,Forest Hills,29,11375,406,713,713,4075147,4031710030,3485,"(40.7262412682, -73.8525186408)"
12819,4,Free,40.7043551,-73.79786531,1040294.363,195956.6944,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000801,9/30/2016,4,Queens,QN61,Jamaica,24,11432,412,446,446,4208875,4097607500,3323,"(40.7043551002, -73.7978653104)"
11327,3,Free,40.6950379,-73.9873314,987763.0212,192497.7529,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,13,13,3335892,3001280001,637,"(40.6950378997, -73.9873314006)"
10058,5,Free,40.56653015,-74.13853388,945760.3257,145709.1099,Library,,Staten Island,NYPL,,9/9/9999,5,Staten Island,SI54,Great Kills,51,10306,503,14606,14606,5060744,5044700001,481,"(40.5665301462, -74.1385338765)"
10679,1,Free,40.78459233,-73.97976231,989854.4031,225125.6663,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000974,11/21/2016,1,Manhattan,MN12,Upper West Side,6,10024,107,167,167,1032645,1012270050,3437,"(40.78459233, -73.9797623098)"
12094,2,Free,40.85915372,-73.89855259,1012312.262,252306.6884,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-000076,7/15/2016,2,Bronx,BX40,Fordham South,15,10458,205,383,383,2013738,2031590040,3049,"(40.8591537204, -73.8985525896)"
10739,2,Limited Free,40.8412,-73.8919,1014160.565,245767.6716,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX17,East Tremont,17,10460,206,367,367,0,0,1288,"(40.8411999997, -73.8919000002)"
12408,3,Free,40.675235,-73.971046,992281.3714,185284.0544,Subway Station,SN 340,Brooklyn,TransitWirelessWiFi,,9/9/9999,3,Brooklyn,BK37,Park Slope-Gowanus,39,11238,355,159,159,0,0,1739,"(40.6752350001, -73.9710459994)"
12182,1,Free,40.76259531,-73.95964853,995428.1833,217113.3427,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012671,9/9/9999,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,106,106,1045387,1014580050,4197,"(40.7625953103, -73.95964853)"
12691,1,Free,40.75965597,-73.98777155,987637.6805,216040.1064,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000569,4/6/2016,1,Manhattan,MN17,Midtown-Midtown South,3,10036,105,119,119,1024730,1010170060,3268,"(40.7596559697, -73.9877715503)"
12946,1,Free,40.80469714,-73.96655556,993508.9375,232451.6667,Outdoor,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001607,9/9/9999,1,Manhattan,MN09,Morningside Heights,9,10025,109,199,199,1075440,1018940017,4950,"(40.8046971433, -73.9665555628)"
11238,4,Free,40.75859125,-73.91801561,1006962.717,215662.5864,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-010338,7/10/2017,4,Queens,QN70,Astoria,22,11103,401,155,155,4011161,4006790010,3868,"(40.7585912501, -73.9180156101)"
12623,1,Free,40.837104,-73.942288,1000219.52,244262.151,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002118,3/6/2018,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,245,1062922,1021220050,3623,"(40.8371039999, -73.942288)"
11042,4,Free,40.74754337,-73.88409786,1016364.514,211648.103,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-012917,9/7/2017,4,Queens,QN29,Elmhurst,25,11373,404,269,269,4036867,4014920010,4239,"(40.7475433697, -73.8840978596)"
9875,3,Free,40.6940105,-73.9867065,987936.3637,192123.4665,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,11,11,3000265,3001420001,1019,"(40.6940105, -73.9867065005)"
12159,1,Free,40.74661929,-73.99024141,986953.9778,211290.336,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012579,2/7/2018,1,Manhattan,MN17,Midtown-Midtown South,3,10001,105,95,95,1015123,1008040040,4174,"(40.74661929, -73.9902414096)"
9986,3,Free,40.6944897,-73.97773263,990424.8243,192298.5577,Library,,Brooklyn,BPLUNWIRED,,9/9/9999,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,2901,3058036,3020390001,403,"(40.6944896983, -73.9777326329)"
11780,1,Free,40.76384524,-73.95873404,995681.3013,217568.8513,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014191,3/6/2018,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,116,116,1089354,1014600050,4400,"(40.7638452403, -73.9587340399)"
10257,3,Free,40.71643057,-73.96128653,994981.8571,200293.8619,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021162,2/1/2018,3,Brooklyn,BK73,North Side-South Side,34,11249,301,553,553,3398167,3023517500,4662,"(40.7164305696, -73.9612865298)"
10112,1,Free,40.7038994,-74.0103989,981366.7531,195726.1778,Outdoor,,New York,#DwtwnAllianceFreeWiFi,,9/9/9999,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10004,101,9,9,1000837,1000290023,538,"(40.7038994, -74.0103988997)"
11915,4,Free,40.72748901,-73.85607116,1024142.235,204353.1937,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018043,4/5/2017,4,Queens,QN17,Forest Hills,29,11374,406,713,713,4074783,4031597500,4463,"(40.7274890097, -73.8560711597)"
